DISE CODE|KLP ID|School Name|Day|Month|Year|Food Indent (1-5)|Food Indent (6-7)|Food Indent (8)|Food Indent (9-10)|Attendance (1-5)|Attendance (6-7)|Attendance (8)|Attendance (9-10)|
|32736|GKLPS PATTAREDDY PALYA|8|JAN|2013|||||44||||
|32736|GKLPS PATTAREDDY PALYA|9|JAN|2013|||||44||||
|32736|GKLPS PATTAREDDY PALYA|10|JAN|2013|||||43||||
|32736|GKLPS PATTAREDDY PALYA|11|JAN|2013|||||39||||
|32736|GKLPS PATTAREDDY PALYA|12|JAN|2013|||||36||||
|32736|GKLPS PATTAREDDY PALYA|15|JAN|2013|||||35||||
|32736|GKLPS PATTAREDDY PALYA|16|JAN|2013|||||39||||
|32736|GKLPS PATTAREDDY PALYA|17|JAN|2013|||||40||||
|32736|GKLPS PATTAREDDY PALYA|18|JAN|2013|||||40||||
|32736|GKLPS PATTAREDDY PALYA|19|JAN|2013|||||35||||
|32736|GKLPS PATTAREDDY PALYA|21|JAN|2013|||||27||||
|32736|GKLPS PATTAREDDY PALYA|22|JAN|2013|||||32||||
|32736|GKLPS PATTAREDDY PALYA|23|JAN|2013|||||40||||
|32736|GKLPS PATTAREDDY PALYA|24|JAN|2013|||||37||||
|32736|GKLPS PATTAREDDY PALYA|28|JAN|2013|||||40||||
|32736|GKLPS PATTAREDDY PALYA|29|JAN|2013|||||40||||
|32736|GKLPS PATTAREDDY PALYA|30|JAN|2013|||||40||||
|32736|GKLPS PATTAREDDY PALYA|31|JAN|2013|||||40||||
|32737|GKLPS SALUHUNASE|1|SEP|2012|52||||52||||
|32737|GKLPS SALUHUNASE|3|SEP|2012|52||||52||||
|32737|GKLPS SALUHUNASE|4|SEP|2012|48||||48||||
|32737|GKLPS SALUHUNASE|5|SEP|2012|48||||48||||
|32737|GKLPS SALUHUNASE|6|SEP|2012|48||||48||||
|32737|GKLPS SALUHUNASE|7|SEP|2012|48||||48||||
|32737|GKLPS SALUHUNASE|8|SEP|2012|48||||48||||
|32737|GKLPS SALUHUNASE|10|SEP|2012|47||||47||||
|32737|GKLPS SALUHUNASE|11|SEP|2012|46||||46||||
|32737|GKLPS SALUHUNASE|12|SEP|2012|45||||45||||
|32737|GKLPS SALUHUNASE|13|SEP|2012|40||||40||||
|32737|GKLPS SALUHUNASE|14|SEP|2012|31||||31||||
|32737|GKLPS SALUHUNASE|15|SEP|2012|40||||40||||
|32737|GKLPS SALUHUNASE|17|SEP|2012|41||||41||||
|32737|GKLPS SALUHUNASE|21|SEP|2012|41||||41||||
|32737|GKLPS SALUHUNASE|24|SEP|2012|45||||45||||
|32737|GKLPS SALUHUNASE|25|SEP|2012|46||||46||||
|32737|GKLPS SALUHUNASE|26|SEP|2012|48||||48||||
|32737|GKLPS SALUHUNASE|27|SEP|2012|48||||48||||
|32737|GKLPS SALUHUNASE|28|SEP|2012|49||||49||||
|32737|GKLPS SALUHUNASE|29|SEP|2012|49||||49||||
|32737|GKLPS SALUHUNASE|1|OCT|2012|||||44||||
|32737|GKLPS SALUHUNASE|3|OCT|2012|||||42||||
|32737|GKLPS SALUHUNASE|2|NOV|2012|41||||||||
|32737|GKLPS SALUHUNASE|3|NOV|2012|36||||||||
|32737|GKLPS SALUHUNASE|5|NOV|2012|39||||||||
|32737|GKLPS SALUHUNASE|6|NOV|2012|44||||||||
|32737|GKLPS SALUHUNASE|7|NOV|2012|45||||||||
|32737|GKLPS SALUHUNASE|8|NOV|2012|47||||||||
|32737|GKLPS SALUHUNASE|9|NOV|2012|47||||||||
|32737|GKLPS SALUHUNASE|10|NOV|2012|45||||||||
|32737|GKLPS SALUHUNASE|15|NOV|2012|29||||||||
|32737|GKLPS SALUHUNASE|16|NOV|2012|48||||||||
|32737|GKLPS SALUHUNASE|19|NOV|2012|45||||||||
|32737|GKLPS SALUHUNASE|20|NOV|2012|43||||||||
|32737|GKLPS SALUHUNASE|21|NOV|2012|43||||||||
|32737|GKLPS SALUHUNASE|22|NOV|2012|45||||||||
|32737|GKLPS SALUHUNASE|23|NOV|2012|45||||||||
|32737|GKLPS SALUHUNASE|24|NOV|2012|44||||||||
|32737|GKLPS SALUHUNASE|26|NOV|2012|44||||||||
|32737|GKLPS SALUHUNASE|27|NOV|2012|41||||||||
|32737|GKLPS SALUHUNASE|28|NOV|2012|45||||||||
|32737|GKLPS SALUHUNASE|29|NOV|2012|45||||||||
|32737|GKLPS SALUHUNASE|30|NOV|2012|45||||||||
|32737|GKLPS SALUHUNASE|3|DEC|2012|||||44||||
|32737|GKLPS SALUHUNASE|4|DEC|2012|||||43||||
|32737|GKLPS SALUHUNASE|5|DEC|2012|||||43||||
|32737|GKLPS SALUHUNASE|6|DEC|2012|||||41||||
|32737|GKLPS SALUHUNASE|7|DEC|2012|||||43||||
|32737|GKLPS SALUHUNASE|8|DEC|2012|||||44||||
|32737|GKLPS SALUHUNASE|10|DEC|2012|||||44||||
|32737|GKLPS SALUHUNASE|11|DEC|2012|||||44||||
|32737|GKLPS SALUHUNASE|12|DEC|2012|||||44||||
|32737|GKLPS SALUHUNASE|13|DEC|2012|||||45||||
|32737|GKLPS SALUHUNASE|14|DEC|2012|||||46||||
|32737|GKLPS SALUHUNASE|15|DEC|2012|||||46||||
|32737|GKLPS SALUHUNASE|17|DEC|2012|||||36||||
|32737|GKLPS SALUHUNASE|18|DEC|2012|||||40||||
|32737|GKLPS SALUHUNASE|19|DEC|2012|||||41||||
|32737|GKLPS SALUHUNASE|20|DEC|2012|||||40||||
|32737|GKLPS SALUHUNASE|21|DEC|2012|||||42||||
|32737|GKLPS SALUHUNASE|22|DEC|2012|||||45||||
|32737|GKLPS SALUHUNASE|24|DEC|2012|||||45||||
|32737|GKLPS SALUHUNASE|26|DEC|2012|||||45||||
|32737|GKLPS SALUHUNASE|27|DEC|2012|||||45||||
|32737|GKLPS SALUHUNASE|28|DEC|2012|||||45||||
|32737|GKLPS SALUHUNASE|29|DEC|2012|||||45||||
|32737|GKLPS SALUHUNASE|31|DEC|2012|||||45||||
|32737|GKLPS SALUHUNASE|1|JAN|2013|||||47||||
|32737|GKLPS SALUHUNASE|2|JAN|2013|||||45||||
|32737|GKLPS SALUHUNASE|3|JAN|2013|||||45||||
|32737|GKLPS SALUHUNASE|4|JAN|2013|||||47||||
|32737|GKLPS SALUHUNASE|5|JAN|2013|||||47||||
|32737|GKLPS SALUHUNASE|7|JAN|2013|||||45||||
|32737|GKLPS SALUHUNASE|8|JAN|2013|||||44||||
|32737|GKLPS SALUHUNASE|9|JAN|2013|||||44||||
|32737|GKLPS SALUHUNASE|10|JAN|2013|||||45||||
|32737|GKLPS SALUHUNASE|11|JAN|2013|||||45||||
|32737|GKLPS SALUHUNASE|12|JAN|2013|||||44||||
|32737|GKLPS SALUHUNASE|15|JAN|2013|||||44||||
|32737|GKLPS SALUHUNASE|16|JAN|2013|||||41||||
|32737|GKLPS SALUHUNASE|17|JAN|2013|||||46||||
|32737|GKLPS SALUHUNASE|18|JAN|2013|||||46||||
|32737|GKLPS SALUHUNASE|19|JAN|2013|||||46||||
|32737|GKLPS SALUHUNASE|21|JAN|2013|||||46||||
|32737|GKLPS SALUHUNASE|22|JAN|2013|||||47||||
|32737|GKLPS SALUHUNASE|24|JAN|2013|||||47||||
|32737|GKLPS SALUHUNASE|28|JAN|2013|||||46||||
|32737|GKLPS SALUHUNASE|29|JAN|2013|||||47||||
|32737|GKLPS SALUHUNASE|30|JAN|2013|||||45||||
|32737|GKLPS SALUHUNASE|31|JAN|2013|||||45||||
|32738|GKLPS UDEEPALYA|1|SEP|2012|75||||75||||
|32738|GKLPS UDEEPALYA|3|SEP|2012|62||||62||||
|32738|GKLPS UDEEPALYA|4|SEP|2012|67||||67||||
|32738|GKLPS UDEEPALYA|5|SEP|2012|74||||74||||
|32738|GKLPS UDEEPALYA|6|SEP|2012|71||||71||||
|32738|GKLPS UDEEPALYA|7|SEP|2012|69||||69||||
|32738|GKLPS UDEEPALYA|8|SEP|2012|71||||71||||
|32738|GKLPS UDEEPALYA|10|SEP|2012|57||||57||||
|32738|GKLPS UDEEPALYA|11|SEP|2012|66||||66||||
|32738|GKLPS UDEEPALYA|12|SEP|2012|70||||70||||
|32738|GKLPS UDEEPALYA|13|SEP|2012|74||||74||||
|32738|GKLPS UDEEPALYA|14|SEP|2012|74||||74||||
|32738|GKLPS UDEEPALYA|15|SEP|2012|67||||67||||
|32738|GKLPS UDEEPALYA|17|SEP|2012|65||||65||||
|32738|GKLPS UDEEPALYA|21|SEP|2012|66||||66||||
|32738|GKLPS UDEEPALYA|24|SEP|2012|75||||75||||
|32738|GKLPS UDEEPALYA|25|SEP|2012|76||||76||||
|32738|GKLPS UDEEPALYA|26|SEP|2012|76||||76||||
|32738|GKLPS UDEEPALYA|27|SEP|2012|76||||76||||
|32738|GKLPS UDEEPALYA|28|SEP|2012|76||||76||||
|32738|GKLPS UDEEPALYA|29|SEP|2012|76||||76||||
|32738|GKLPS UDEEPALYA|1|OCT|2012|||||70||||
|32738|GKLPS UDEEPALYA|3|OCT|2012|||||72||||
|32738|GKLPS UDEEPALYA|5|OCT|2012|||||71||||
|32738|GKLPS UDEEPALYA|30|OCT|2012|||||50||||
|32738|GKLPS UDEEPALYA|31|OCT|2012|||||50||||
|32738|GKLPS UDEEPALYA|2|NOV|2012|58||||||||
|32738|GKLPS UDEEPALYA|3|NOV|2012|68||||||||
|32738|GKLPS UDEEPALYA|5|NOV|2012|73||||||||
|32738|GKLPS UDEEPALYA|6|NOV|2012|78||||||||
|32738|GKLPS UDEEPALYA|7|NOV|2012|76||||||||
|32738|GKLPS UDEEPALYA|8|NOV|2012|76||||||||
|32738|GKLPS UDEEPALYA|9|NOV|2012|76||||||||
|32738|GKLPS UDEEPALYA|10|NOV|2012|75||||||||
|32738|GKLPS UDEEPALYA|15|NOV|2012|60||||||||
|32738|GKLPS UDEEPALYA|16|NOV|2012|72||||||||
|32738|GKLPS UDEEPALYA|19|NOV|2012|70||||||||
|32738|GKLPS UDEEPALYA|20|NOV|2012|71||||||||
|32738|GKLPS UDEEPALYA|21|NOV|2012|70||||||||
|32738|GKLPS UDEEPALYA|22|NOV|2012|72||||||||
|32738|GKLPS UDEEPALYA|23|NOV|2012|70||||||||
|32738|GKLPS UDEEPALYA|24|NOV|2012|69||||||||
|32738|GKLPS UDEEPALYA|26|NOV|2012|63||||||||
|32738|GKLPS UDEEPALYA|27|NOV|2012|61||||||||
|32738|GKLPS UDEEPALYA|28|NOV|2012|70||||||||
|32738|GKLPS UDEEPALYA|29|NOV|2012|72||||||||
|32738|GKLPS UDEEPALYA|30|NOV|2012|72||||||||
|32738|GKLPS UDEEPALYA|3|DEC|2012|||||54||||
|32738|GKLPS UDEEPALYA|4|DEC|2012|||||69||||
|32738|GKLPS UDEEPALYA|5|DEC|2012|||||72||||
|32738|GKLPS UDEEPALYA|6|DEC|2012|||||72||||
|32738|GKLPS UDEEPALYA|7|DEC|2012|||||72||||
|32738|GKLPS UDEEPALYA|8|DEC|2012|||||73||||
|32738|GKLPS UDEEPALYA|10|DEC|2012|||||72||||
|32738|GKLPS UDEEPALYA|11|DEC|2012|||||72||||
|32738|GKLPS UDEEPALYA|12|DEC|2012|||||74||||
|32738|GKLPS UDEEPALYA|13|DEC|2012|||||71||||
|32738|GKLPS UDEEPALYA|14|DEC|2012|||||71||||
|32738|GKLPS UDEEPALYA|15|DEC|2012|||||71||||
|32738|GKLPS UDEEPALYA|17|DEC|2012|||||72||||
|32738|GKLPS UDEEPALYA|18|DEC|2012|||||72||||
|32738|GKLPS UDEEPALYA|19|DEC|2012|||||72||||
|32738|GKLPS UDEEPALYA|20|DEC|2012|||||72||||
|32738|GKLPS UDEEPALYA|21|DEC|2012|||||72||||
|32738|GKLPS UDEEPALYA|22|DEC|2012|||||72||||
|32738|GKLPS UDEEPALYA|26|DEC|2012|||||72||||
|32738|GKLPS UDEEPALYA|27|DEC|2012|||||72||||
|32738|GKLPS UDEEPALYA|28|DEC|2012|||||72||||
|32738|GKLPS UDEEPALYA|29|DEC|2012|||||72||||
|32738|GKLPS UDEEPALYA|31|DEC|2012|||||72||||
|32738|GKLPS UDEEPALYA|1|JAN|2013|||||72||||
|32738|GKLPS UDEEPALYA|2|JAN|2013|||||75||||
|32738|GKLPS UDEEPALYA|3|JAN|2013|||||73||||
|32738|GKLPS UDEEPALYA|4|JAN|2013|||||72||||
|32738|GKLPS UDEEPALYA|5|JAN|2013|||||78||||
|32738|GKLPS UDEEPALYA|7|JAN|2013|||||74||||
|32738|GKLPS UDEEPALYA|8|JAN|2013|||||73||||
|32738|GKLPS UDEEPALYA|9|JAN|2013|||||71||||
|32738|GKLPS UDEEPALYA|10|JAN|2013|||||74||||
|32738|GKLPS UDEEPALYA|11|JAN|2013|||||72||||
|32738|GKLPS UDEEPALYA|12|JAN|2013|||||73||||
|32738|GKLPS UDEEPALYA|15|JAN|2013|||||63||||
|32738|GKLPS UDEEPALYA|16|JAN|2013|||||60||||
|32738|GKLPS UDEEPALYA|17|JAN|2013|||||67||||
|32738|GKLPS UDEEPALYA|18|JAN|2013|||||62||||
|32738|GKLPS UDEEPALYA|19|JAN|2013|||||68||||
|32738|GKLPS UDEEPALYA|21|JAN|2013|||||66||||
|32738|GKLPS UDEEPALYA|24|JAN|2013|||||70||||
|32738|GKLPS UDEEPALYA|28|JAN|2013|||||70||||
|32738|GKLPS UDEEPALYA|29|JAN|2013|||||72||||
|32738|GKLPS UDEEPALYA|30|JAN|2013|||||72||||
|32738|GKLPS UDEEPALYA|31|JAN|2013|||||72||||
|32739|GKHPS CHIKKALSANDRA|01|SEP|2012|145|40|||120|36|||
|32739|GKHPS CHIKKALSANDRA|03|SEP|2012|145|40|||130|35|||
|32739|GKHPS CHIKKALSANDRA|04|SEP|2012|145|40|||104|34|||
|32739|GKHPS CHIKKALSANDRA|05|SEP|2012|145|40|||104|34|||
|32739|GKHPS CHIKKALSANDRA|06|SEP|2012|145|40|||104|34|||
|32739|GKHPS CHIKKALSANDRA|07|SEP|2012|145|40|||100|36|||
|32739|GKHPS CHIKKALSANDRA|08|SEP|2012|145|40|||100|36|||
|32739|GKHPS CHIKKALSANDRA|10|SEP|2012|145|40|||105|36|||
|32739|GKHPS CHIKKALSANDRA|11|SEP|2012|145|40|||110|35|||
|32739|GKHPS CHIKKALSANDRA|12|SEP|2012|145|40|||108|33|||
|32739|GKHPS CHIKKALSANDRA|13|SEP|2012|145|40|||110|34|||
|32739|GKHPS CHIKKALSANDRA|14|SEP|2012|145|40|||107|35|||
|32739|GKHPS CHIKKALSANDRA|15|SEP|2012|145|40|||120|36|||
|32739|GKHPS CHIKKALSANDRA|17|SEP|2012|145|40|||130|35|||
|32739|GKHPS CHIKKALSANDRA|21|SEP|2012|145|40|||126|37|||
|32739|GKHPS CHIKKALSANDRA|24|SEP|2012|145|40|||132|37|||
|32739|GKHPS CHIKKALSANDRA|25|SEP|2012|145|40|||132|37|||
|32739|GKHPS CHIKKALSANDRA|26|SEP|2012|145|40|||140|37|||
|32739|GKHPS CHIKKALSANDRA|27|SEP|2012|145|40|||140|37|||
|32739|GKHPS CHIKKALSANDRA|28|SEP|2012|145|40|||140|37|||
|32739|GKHPS CHIKKALSANDRA|29|SEP|2012|145|40|||140|37|||
|32739|GKHPS CHIKKALSANDRA|01|OCT|2012|145|40|||113|35|||
|32739|GKHPS CHIKKALSANDRA|03|OCT|2012|135|40|||113|35|||
|32739|GKHPS CHIKKALSANDRA|05|OCT|2012|146|40|||113|35|||
|32739|GKHPS CHIKKALSANDRA|30|OCT|2012|146|40|||100|30|||
|32739|GKHPS CHIKKALSANDRA|31|OCT|2012|146|40|||120|30|||
|32739|GKHPS CHIKKALSANDRA|02|NOV|2012|146|40|||113|31|||
|32739|GKHPS CHIKKALSANDRA|03|NOV|2012|146|40|||120|30|||
|32739|GKHPS CHIKKALSANDRA|05|NOV|2012|146|40|||130|32|||
|32739|GKHPS CHIKKALSANDRA|06|NOV|2012|146|40|||132|32|||
|32739|GKHPS CHIKKALSANDRA|07|NOV|2012|146|40|||138|35|||
|32739|GKHPS CHIKKALSANDRA|08|NOV|2012|146|40|||139|36|||
|32739|GKHPS CHIKKALSANDRA|09|NOV|2012|146|40|||138|37|||
|32739|GKHPS CHIKKALSANDRA|10|NOV|2012|146|40|||140|38|||
|32739|GKHPS CHIKKALSANDRA|16|NOV|2012|146|40|||142|38|||
|32739|GKHPS CHIKKALSANDRA|19|NOV|2012|146|40|||138|36|||
|32739|GKHPS CHIKKALSANDRA|20|NOV|2012|146|40|||137|35|||
|32739|GKHPS CHIKKALSANDRA|21|NOV|2012|146|40|||138|37|||
|32739|GKHPS CHIKKALSANDRA|23|NOV|2012|146|40|||138|37|||
|32739|GKHPS CHIKKALSANDRA|24|NOV|2012|146|40|||138|37|||
|32739|GKHPS CHIKKALSANDRA|26|NOV|2012|146|40|||136|36|||
|32739|GKHPS CHIKKALSANDRA|27|NOV|2012|146|40|||138|37|||
|32739|GKHPS CHIKKALSANDRA|28|NOV|2012|146|40|||139|37|||
|32739|GKHPS CHIKKALSANDRA|29|NOV|2012|146|40|||140|36|||
|32739|GKHPS CHIKKALSANDRA|30|NOV|2012|146|40|||140|37|||
|32739|GKHPS CHIKKALSANDRA|03|DEC|2012|145|40|||130|37|||
|32739|GKHPS CHIKKALSANDRA|04|DEC|2012|145|40|||137|37|||
|32739|GKHPS CHIKKALSANDRA|05|DEC|2012|145|40|||140|38|||
|32739|GKHPS CHIKKALSANDRA|07|DEC|2012|145|40|||140|37|||
|32739|GKHPS CHIKKALSANDRA|08|DEC|2012|145|40|||141|37|||
|32739|GKHPS CHIKKALSANDRA|10|DEC|2012|145|40|||140|38|||
|32739|GKHPS CHIKKALSANDRA|11|DEC|2012|145|40|||139|36|||
|32739|GKHPS CHIKKALSANDRA|12|DEC|2012|145|40|||141|39|||
|32739|GKHPS CHIKKALSANDRA|13|DEC|2012|145|40|||140|38|||
|32739|GKHPS CHIKKALSANDRA|14|DEC|2012|145|40|||140|38|||
|32739|GKHPS CHIKKALSANDRA|15|DEC|2012|145|40|||139|37|||
|32739|GKHPS CHIKKALSANDRA|17|DEC|2012|145|40|||141|38|||
|32739|GKHPS CHIKKALSANDRA|18|DEC|2012|145|40|||141|39|||
|32739|GKHPS CHIKKALSANDRA|19|DEC|2012|145|40|||142|38|||
|32739|GKHPS CHIKKALSANDRA|20|DEC|2012|145|40|||140|37|||
|32739|GKHPS CHIKKALSANDRA|21|DEC|2012|145|40|||144|40|||
|32739|GKHPS CHIKKALSANDRA|22|DEC|2012|145|40|||143|39|||
|32739|GKHPS CHIKKALSANDRA|24|DEC|2012|145|40|||142|39|||
|32739|GKHPS CHIKKALSANDRA|26|DEC|2012|145|40|||142|39|||
|32739|GKHPS CHIKKALSANDRA|27|DEC|2012|145|40|||143|38|||
|32739|GKHPS CHIKKALSANDRA|28|DEC|2012|145|40|||142|39|||
|32739|GKHPS CHIKKALSANDRA|29|DEC|2012|145|40|||143|40|||
|32739|GKHPS CHIKKALSANDRA|31|DEC|2012|145|40|||143|40|||
|32739|GKHPS CHIKKALSANDRA|01|JAN|2013|||||138|40|||
|32739|GKHPS CHIKKALSANDRA|02|JAN|2013|||||140|38|||
|32739|GKHPS CHIKKALSANDRA|03|JAN|2013|||||138|40|||
|32739|GKHPS CHIKKALSANDRA|04|JAN|2013|||||138|41|||
|32739|GKHPS CHIKKALSANDRA|05|JAN|2013|||||140|40|||
|32739|GKHPS CHIKKALSANDRA|07|JAN|2013|||||139|40|||
|32739|GKHPS CHIKKALSANDRA|08|JAN|2013|||||140|39|||
|32739|GKHPS CHIKKALSANDRA|09|JAN|2013|||||141|40|||
|32739|GKHPS CHIKKALSANDRA|10|JAN|2013|||||140|39|||
|32739|GKHPS CHIKKALSANDRA|11|JAN|2013|||||141|38|||
|32739|GKHPS CHIKKALSANDRA|12|JAN|2013|||||139|38|||
|32739|GKHPS CHIKKALSANDRA|15|JAN|2013|||||135|37|||
|32739|GKHPS CHIKKALSANDRA|16|JAN|2013|||||142|38|||
|32739|GKHPS CHIKKALSANDRA|17|JAN|2013|||||140|38|||
|32739|GKHPS CHIKKALSANDRA|18|JAN|2013|||||140|38|||
|32739|GKHPS CHIKKALSANDRA|19|JAN|2013|||||141|39|||
|32739|GKHPS CHIKKALSANDRA|21|JAN|2013|||||141|39|||
|32739|GKHPS CHIKKALSANDRA|22|JAN|2013|||||140|38|||
|32739|GKHPS CHIKKALSANDRA|23|JAN|2013|||||141|39|||
|32739|GKHPS CHIKKALSANDRA|24|JAN|2013|||||140|38|||
|32739|GKHPS CHIKKALSANDRA|28|JAN|2013|||||139|39|||
|32739|GKHPS CHIKKALSANDRA|29|JAN|2013|||||140|36|||
|32739|GKHPS CHIKKALSANDRA|30|JAN|2013|||||140|36|||
|32739|GKHPS CHIKKALSANDRA|31|JAN|2013|||||140|37|||
|32741|GKHPS ITTAMADU|1|SEP|2012|134|69|26||124|60|24||
|32741|GKHPS ITTAMADU|3|SEP|2012|134|69|26||125|66|24||
|32741|GKHPS ITTAMADU|4|SEP|2012|134|69|26||115|62|22||
|32741|GKHPS ITTAMADU|5|SEP|2012|134|69|26||124|66|25||
|32741|GKHPS ITTAMADU|6|SEP|2012|134|69|26||124|64|24||
|32741|GKHPS ITTAMADU|7|SEP|2012|134|69|26||121|63|22||
|32741|GKHPS ITTAMADU|8|SEP|2012|134|69|26||120|62|21||
|32741|GKHPS ITTAMADU|10|SEP|2012|134|69|26||119|59|21||
|32741|GKHPS ITTAMADU|11|SEP|2012|134|69|26||119|65|23||
|32741|GKHPS ITTAMADU|12|SEP|2012|134|69|26||121|64|23||
|32741|GKHPS ITTAMADU|13|SEP|2012|134|69|26||110|60|21||
|32741|GKHPS ITTAMADU|14|SEP|2012|134|69|26||120|60|22||
|32741|GKHPS ITTAMADU|15|SEP|2012|134|69|26||110|60|22||
|32741|GKHPS ITTAMADU|17|SEP|2012|134|69|26||110|60|22||
|32741|GKHPS ITTAMADU|21|SEP|2012|134|69|26||110|60|22||
|32741|GKHPS ITTAMADU|24|SEP|2012|134|69|26||130|64|24||
|32741|GKHPS ITTAMADU|25|SEP|2012|134|69|26||130|64|24||
|32741|GKHPS ITTAMADU|26|SEP|2012|134|69|26||132|63|24||
|32741|GKHPS ITTAMADU|27|SEP|2012|134|69|26||132|63|24||
|32741|GKHPS ITTAMADU|28|SEP|2012|134|69|26||132|63|24||
|32741|GKHPS ITTAMADU|29|SEP|2012|134|69|26||132|63|24||
|32741|GKHPS ITTAMADU|1|OCT|2012|||||130|60|24||
|32741|GKHPS ITTAMADU|3|OCT|2012|||||130|60|24||
|32741|GKHPS ITTAMADU|5|OCT|2012|||||130|60|24||
|32741|GKHPS ITTAMADU|30|OCT|2012|||||120|50|20||
|32741|GKHPS ITTAMADU|31|OCT|2012|||||120|50|20||
|32741|GKHPS ITTAMADU|2|NOV|2012|||||85|50|18||
|32741|GKHPS ITTAMADU|3|NOV|2012|||||109|54|20||
|32741|GKHPS ITTAMADU|5|NOV|2012|||||109|54|20||
|32741|GKHPS ITTAMADU|6|NOV|2012|||||113|55|21||
|32741|GKHPS ITTAMADU|7|NOV|2012|||||121|60|24||
|32741|GKHPS ITTAMADU|8|NOV|2012|||||132|65|22||
|32741|GKHPS ITTAMADU|9|NOV|2012|||||131|65|22||
|32741|GKHPS ITTAMADU|10|NOV|2012|||||122|56|23||
|32741|GKHPS ITTAMADU|15|NOV|2012|||||130|64|22||
|32741|GKHPS ITTAMADU|16|NOV|2012|||||130|64|22||
|32741|GKHPS ITTAMADU|17|NOV|2012|||||130|64|22||
|32741|GKHPS ITTAMADU|19|NOV|2012|||||130|64|22||
|32741|GKHPS ITTAMADU|20|NOV|2012|||||130|64|22||
|32741|GKHPS ITTAMADU|21|NOV|2012|||||130|64|22||
|32741|GKHPS ITTAMADU|22|NOV|2012|||||130|64|22||
|32741|GKHPS ITTAMADU|23|NOV|2012|||||125|64|20||
|32741|GKHPS ITTAMADU|24|NOV|2012|||||130|60|22||
|32741|GKHPS ITTAMADU|25|NOV|2012|||||130|64|22||
|32741|GKHPS ITTAMADU|27|NOV|2012|||||130|64|22||
|32741|GKHPS ITTAMADU|28|NOV|2012|||||130|64|22||
|32741|GKHPS ITTAMADU|29|NOV|2012|||||130|66|22||
|32741|GKHPS ITTAMADU|30|NOV|2012|||||130|66|22||
|32741|GKHPS ITTAMADU|3|DEC|2012|137|68|26||132|60|21||
|32741|GKHPS ITTAMADU|4|DEC|2012|137|68|26||131|56|23||
|32741|GKHPS ITTAMADU|5|DEC|2012|137|68|26||120|64|25||
|32741|GKHPS ITTAMADU|6|DEC|2012|137|68|26||123|62|25||
|32741|GKHPS ITTAMADU|7|DEC|2012|137|68|26||127|60|24||
|32741|GKHPS ITTAMADU|8|DEC|2012|137|68|26||128|61|22||
|32741|GKHPS ITTAMADU|10|DEC|2012|137|68|26||131|62|24||
|32741|GKHPS ITTAMADU|11|DEC|2012|137|68|26||129|57|24||
|32741|GKHPS ITTAMADU|12|DEC|2012|137|68|26||130|63|24||
|32741|GKHPS ITTAMADU|13|DEC|2012|137|68|26||130|63|24||
|32741|GKHPS ITTAMADU|14|DEC|2012|137|68|26||128|60|23||
|32741|GKHPS ITTAMADU|15|DEC|2012|137|68|26||132|63|24||
|32741|GKHPS ITTAMADU|17|DEC|2012|137|68|26||132|63|22||
|32741|GKHPS ITTAMADU|18|DEC|2012|137|68|26||131|62|22||
|32741|GKHPS ITTAMADU|19|DEC|2012|137|68|26||132|63|23||
|32741|GKHPS ITTAMADU|20|DEC|2012|137|68|26||132|63|23||
|32741|GKHPS ITTAMADU|21|DEC|2012|137|68|26||130|62|22||
|32741|GKHPS ITTAMADU|22|DEC|2012|137|68|26||130|60|23||
|32741|GKHPS ITTAMADU|24|DEC|2012|137|68|26||130|60|23||
|32741|GKHPS ITTAMADU|26|DEC|2012|137|68|26||131|64|22||
|32741|GKHPS ITTAMADU|27|DEC|2012|137|68|26||131|62|23||
|32741|GKHPS ITTAMADU|28|DEC|2012|137|68|26||131|62|22||
|32741|GKHPS ITTAMADU|29|DEC|2012|137|68|26||131|60|22||
|32741|GKHPS ITTAMADU|1|JAN|2013|||||130|60|23||
|32741|GKHPS ITTAMADU|2|JAN|2013|||||130|60|23||
|32741|GKHPS ITTAMADU|3|JAN|2013|||||130|60|23||
|32741|GKHPS ITTAMADU|4|JAN|2013|||||125|57|23||
|32741|GKHPS ITTAMADU|5|JAN|2013|||||125|57|23||
|32741|GKHPS ITTAMADU|7|JAN|2013|||||131|64|23||
|32741|GKHPS ITTAMADU|8|JAN|2013|||||131|62|23||
|32741|GKHPS ITTAMADU|9|JAN|2013|||||133|61|24||
|32741|GKHPS ITTAMADU|10|JAN|2013|||||133|61|23||
|32741|GKHPS ITTAMADU|11|JAN|2013|||||132|57|25||
|32741|GKHPS ITTAMADU|12|JAN|2013|||||128|53|21||
|32741|GKHPS ITTAMADU|15|JAN|2013|||||122|58|18||
|32741|GKHPS ITTAMADU|16|JAN|2013|||||113|55|18||
|32741|GKHPS ITTAMADU|17|JAN|2013|||||121|58|18||
|32741|GKHPS ITTAMADU|18|JAN|2013|||||124|57|20||
|32741|GKHPS ITTAMADU|19|JAN|2013|||||124|61|20||
|32741|GKHPS ITTAMADU|21|JAN|2013|||||122|52|21||
|32741|GKHPS ITTAMADU|22|JAN|2013|||||122|57|22||
|32741|GKHPS ITTAMADU|23|JAN|2013|||||122|57|22||
|32741|GKHPS ITTAMADU|24|JAN|2013|||||122|57|22||
|32741|GKHPS ITTAMADU|28|JAN|2013|||||121|58|20||
|32741|GKHPS ITTAMADU|29|JAN|2013|||||113|58|24||
