School_Code|acyear|Class1_Total_Enr_Boys|Class2_Total_Enr_Boys|Class3_Total_Enr_Boys|Class4_Total_Enr_Boys|Class5_Total_Enr_Boys|Class6_Total_Enr_Boys|Class7_Total_Enr_Boys|Class8_Total_Enr_Boys|Class1_Total_Enr_Girls|Class2_Total_Enr_Girls|Class3_Total_Enr_Girls|Class4_Total_Enr_Girls|Class5_Total_Enr_Girls|Class6_Total_Enr_Girls|Class7_Total_Enr_Girls|Class8_Total_Enr_Girls
29220535601|2010-11|4|2|2|1|3|2|2|0|1|4|3|6|4|4|4|0
29220600802|2010-11|18|22|18|10|15|18|8|0|21|16|15|14|10|10|6|0
29220535801|2010-11|3|1|2|3|4|0|0|0|3|4|3|0|4|0|0|0
29220535901|2010-11|2|0|2|2|2|0|0|0|2|0|1|0|1|0|0|0
29220536001|2010-11|2|2|0|6|0|0|0|0|2|0|1|1|0|0|0|0
29220536101|2010-11|2|3|3|4|3|7|4|0|0|3|4|4|3|3|0|0
29220600901|2010-11|1|3|0|6|3|0|0|0|6|2|2|3|2|0|0|0
29220536201|2010-11|3|2|6|2|5|0|0|0|2|2|2|4|3|0|0|0
29220536301|2010-11|2|0|4|0|0|0|0|0|2|0|3|0|2|0|0|0
29220536401|2010-11|1|2|2|2|3|0|0|0|3|3|1|2|3|0|0|0
29220536402|2010-11|2|0|1|4|6|0|0|0|5|1|4|4|2|0|0|0
29220538001|2010-11|34|40|38|36|38|25|21|0|46|32|41|25|28|22|17|0
29220538002|2010-11|14|14|9|9|0|0|0|0|10|12|11|7|0|0|0|0
29220538801|2010-11|23|34|24|17|28|25|23|0|0|0|0|0|0|0|0|0
29220601001|2010-11|3|2|1|3|2|0|0|0|2|2|3|3|0|0|0|0
29220538802|2010-11|5|4|4|7|7|7|9|0|2|7|5|5|6|5|8|0
29220538803|2010-11|13|18|24|21|21|26|22|0|15|11|17|23|26|30|33|0
29220601102|2010-11|0|0|0|0|0|26|27|26|0|0|0|0|0|22|23|24
29220538804|2010-11|35|32|39|41|32|38|30|0|27|40|21|21|42|32|36|0
29220601103|2010-11|8|8|12|6|2|5|0|0|10|8|3|6|6|4|0|0
29220538901|2010-11|0|0|0|0|0|0|0|0|15|21|19|28|25|35|26|0
29220539001|2010-11|11|16|9|10|13|28|23|0|18|18|16|23|18|22|23|0
29220539302|2010-11|3|6|2|6|3|0|0|0|7|5|3|2|3|0|0|0
29220601302|2010-11|1|1|1|1|0|0|0|0|0|1|1|0|0|0|0|0
29220539303|2010-11|3|4|6|0|0|0|0|0|7|5|1|0|4|0|0|0
29220601501|2010-11|5|2|3|6|3|14|5|0|3|4|4|4|6|12|10|0
29220600101|2010-11|5|4|1|3|2|0|0|0|2|2|3|1|3|0|0|0
29220600102|2010-11|3|5|3|2|2|0|0|0|6|4|3|4|3|0|0|0
29220601701|2010-11|5|9|5|5|6|13|0|0|5|5|6|4|5|9|0|0
29220600201|2010-11|1|4|1|6|5|0|0|0|0|0|8|2|4|0|0|0
29220601702|2010-11|3|0|1|6|6|0|0|0|3|1|2|0|4|0|0|0
29220600301|2010-11|5|4|7|7|7|12|6|0|4|4|4|5|10|12|10|0
29220600302|2010-11|8|8|5|3|8|5|3|0|6|2|5|6|4|2|4|0
29220602001|2010-11|4|4|4|2|7|10|19|0|4|3|3|7|5|26|21|0
29220602501|2010-11|1|3|1|1|3|0|0|0|3|2|4|3|1|0|0|0
29220603201|2010-11|1|10|5|9|6|7|4|0|3|10|5|5|9|12|9|0
29220601101|2010-11|4|7|7|7|8|5|11|0|6|4|9|7|9|10|7|0
29220603304|2010-11|20|20|13|8|12|18|6|0|8|15|13|8|4|6|8|0
29220604201|2010-11|2|3|2|3|5|0|0|0|2|4|4|0|1|0|0|0
29220603402|2010-11|5|4|3|2|2|0|0|0|1|3|0|3|2|0|0|0
29220601301|2010-11|5|5|6|8|6|7|6|0|5|7|4|8|8|5|9|0
29220603501|2010-11|6|6|7|4|7|16|5|0|4|7|1|5|5|10|4|0
29220603701|2010-11|0|1|4|2|2|0|0|0|1|4|0|1|2|0|0|0
29220601601|2010-11|3|5|5|4|4|0|0|0|5|3|4|1|5|0|0|0
29220603902|2010-11|3|2|6|1|6|6|4|0|1|2|2|5|4|2|9|0
29220604202|2010-11|4|6|4|4|2|0|0|0|1|5|6|3|3|0|0|0
29220604101|2010-11|2|6|7|7|10|12|12|0|5|12|10|10|11|12|16|0
29220601801|2010-11|12|22|15|31|17|18|33|0|13|16|16|16|26|34|44|0
29220601803|2010-11|4|3|4|0|0|0|0|0|2|3|1|2|0|0|0|0
29220604401|2010-11|1|4|3|0|3|0|0|0|3|5|3|3|1|0|0|0
29220604501|2010-11|1|0|0|1|1|0|0|0|0|3|0|2|1|0|0|0
29220601901|2010-11|5|1|1|2|4|0|0|0|2|2|2|4|3|0|0|0
29220601902|2010-11|5|6|8|8|10|8|11|0|9|2|6|7|8|15|10|0
29220602002|2010-11|31|21|18|15|13|11|12|0|18|11|11|8|14|7|6|0
29220604601|2010-11|1|3|5|5|5|5|2|0|2|4|6|6|5|3|3|0
29220602101|2010-11|0|5|3|3|3|0|0|0|3|3|1|3|5|0|0|0
29220602201|2010-11|9|6|13|8|18|18|9|0|8|6|9|16|12|8|15|0
29220602401|2010-11|2|2|4|3|7|0|0|0|2|1|3|5|1|0|0|0
29220602601|2010-11|2|3|1|2|5|0|0|0|5|3|1|2|6|0|0|0
29220602701|2010-11|1|4|0|5|1|0|0|0|4|4|3|1|4|0|0|0
29220602801|2010-11|11|13|11|10|8|10|9|0|9|8|5|11|7|10|11|0
29220604801|2010-11|1|3|1|2|3|0|0|0|0|1|1|1|0|0|0|0
29220602901|2010-11|11|13|9|11|8|14|10|0|12|17|9|15|14|5|13|0
29220603001|2010-11|4|11|5|8|7|0|0|0|2|6|4|5|8|0|0|0
29220603002|2010-11|15|12|8|10|8|11|6|0|16|7|8|8|5|10|10|0
29220603101|2010-11|4|0|5|0|0|0|0|0|3|0|2|0|0|0|0|0
29220604901|2010-11|8|9|8|7|12|17|24|0|10|12|13|10|11|16|16|0
29220603301|2010-11|12|13|9|7|15|11|9|0|11|7|8|10|10|17|13|0
29220603302|2010-11|1|6|2|2|6|0|0|0|1|4|0|5|1|0|0|0
29220603401|2010-11|10|8|13|10|14|8|8|0|0|3|9|6|8|3|3|0
29220603403|2010-11|6|23|21|22|15|45|43|0|14|20|13|15|12|38|45|0
29220604903|2010-11|3|3|1|3|0|0|0|0|2|0|1|0|2|0|0|0
29220603404|2010-11|0|0|0|0|0|0|0|0|6|7|6|8|11|0|0|0
29220603405|2010-11|28|26|14|16|20|17|21|0|24|20|18|14|16|18|11|0
29220603601|2010-11|6|6|3|4|4|10|4|0|8|6|4|12|6|9|9|0
29220603801|2010-11|0|1|1|1|2|0|0|0|0|2|1|0|1|0|0|0
29220604904|2010-11|4|1|4|1|5|0|0|0|3|1|2|4|2|0|0|0
29220603901|2010-11|5|8|7|18|11|16|13|0|15|7|11|9|15|15|26|0
29220604001|2010-11|3|3|7|0|7|6|0|0|3|4|2|5|2|7|0|0
29220604102|2010-11|5|5|1|6|4|4|3|0|2|3|3|2|2|3|4|0
29220604103|2010-11|5|5|4|0|4|0|0|0|1|0|1|0|1|0|0|0
29220604701|2010-11|5|4|6|4|1|0|0|0|3|2|2|1|2|0|0|0
29220604906|2010-11|0|1|1|2|0|0|0|0|0|1|0|2|3|0|0|0
29220605001|2010-11|3|7|10|7|6|0|0|0|5|4|6|10|4|0|0|0
29220605201|2010-11|2|5|3|5|6|0|0|0|4|2|2|1|1|0|0|0
29220605301|2010-11|5|12|17|5|15|0|0|0|9|12|8|11|10|0|0|0
29220605701|2010-11|14|15|14|19|19|19|17|0|15|18|14|24|18|20|23|0
29220606301|2010-11|5|5|5|5|6|8|7|0|6|3|6|6|7|3|1|0
29220604902|2010-11|5|2|1|1|3|0|0|0|3|4|0|3|3|0|0|0
29220606602|2010-11|20|26|22|25|8|9|9|0|23|14|17|9|7|9|5|0
29220606802|2010-11|1|1|2|0|0|0|0|0|0|2|2|3|0|0|0|0
29220604905|2010-11|3|1|5|2|1|0|0|0|3|3|1|2|2|0|0|0
29220604907|2010-11|10|9|5|8|7|13|8|0|11|4|5|5|10|9|3|0
29220604908|2010-11|4|9|4|2|1|0|0|0|9|1|4|7|2|0|0|0
29220604909|2010-11|50|38|32|28|22|13|0|0|28|24|29|13|10|16|0|0
29220605202|2010-11|8|6|4|3|6|12|12|0|12|4|4|5|5|15|10|0
29220605204|2010-11|2|0|2|4|3|0|0|0|4|2|2|4|2|0|0|0
29220605205|2010-11|0|0|0|0|0|0|0|0|0|0|0|0|0|28|16|0
29220605302|2010-11|11|12|9|9|6|9|13|0|10|5|10|11|6|4|7|0
29220605303|2010-11|5|1|1|0|0|0|0|0|7|2|0|1|0|0|0|0
29220607301|2010-11|7|10|9|4|8|0|0|0|8|7|5|6|10|0|0|0
29220605304|2010-11|32|14|22|18|18|9|12|0|15|15|18|14|14|15|14|0
29220605401|2010-11|4|2|6|14|6|9|4|0|5|8|2|6|6|5|4|0
29220605402|2010-11|1|0|1|0|1|0|0|0|0|0|1|2|1|0|0|0
29220605403|2010-11|10|17|11|11|11|8|12|0|11|8|11|12|15|13|11|0
29220605801|2010-11|5|7|8|7|11|3|9|0|7|7|6|7|5|8|4|0
29220605901|2010-11|5|4|11|10|4|15|9|0|7|8|7|5|6|8|10|0
29220606001|2010-11|6|5|3|4|5|0|0|0|4|4|7|8|8|0|0|0
29220606201|2010-11|3|2|0|1|2|0|0|0|2|3|4|5|0|0|0|0
29220606302|2010-11|1|1|2|2|1|0|0|0|2|0|1|0|2|0|0|0
29220606401|2010-11|25|21|19|17|12|9|0|0|18|14|17|13|7|7|0|0
29220606501|2010-11|2|3|1|1|4|0|0|0|1|2|3|3|3|0|0|0
29220606601|2010-11|3|4|5|9|8|16|12|0|6|9|4|6|4|22|13|0
29220606603|2010-11|10|5|8|7|6|0|0|0|6|12|6|5|2|0|0|0
29220606701|2010-11|7|2|11|10|9|30|20|0|4|9|11|8|7|23|12|0
29220606702|2010-11|26|16|19|20|19|9|10|0|26|19|13|19|8|19|15|0
29220606801|2010-11|3|3|2|6|5|13|11|0|4|5|2|5|3|6|8|0
29220606901|2010-11|7|7|5|9|13|11|12|0|6|9|7|8|8|13|8|0
29220607001|2010-11|5|4|3|5|5|0|0|0|0|4|4|5|0|0|0|0
29220607101|2010-11|4|3|0|2|2|0|0|0|2|2|0|4|5|0|0|0
29220607202|2010-11|7|10|9|3|7|11|2|0|10|7|16|10|9|12|8|0
29220600303|2010-11|7|6|14|6|5|0|0|0|7|6|4|4|10|0|0|0
29220600401|2010-11|7|6|6|11|6|5|11|0|6|5|5|11|7|16|2|0
29220600501|2010-11|2|3|2|9|2|0|0|0|3|5|2|5|2|0|0|0
29220600601|2010-11|3|8|3|8|14|9|6|0|4|5|5|9|4|9|7|0
29220600701|2010-11|3|2|3|3|0|0|0|0|1|2|1|0|4|0|0|0
29220401402|2010-11|5|9|6|8|9|7|5|0|2|8|9|4|4|9|8|0
29220401403|2010-11|5|10|3|9|8|0|0|0|3|7|7|4|8|0|0|0
29220210403|2010-11|5|3|3|0|4|0|0|0|4|0|3|3|2|0|0|0
29220608801|2010-11|3|5|1|6|3|0|0|0|0|5|2|5|3|0|0|0
29220607401|2010-11|1|0|3|3|1|0|0|0|2|0|0|2|3|0|0|0
29220607402|2010-11|1|2|0|1|3|0|0|0|0|0|1|3|0|0|0|0
29220607501|2010-11|8|8|4|12|13|10|9|0|10|12|9|10|6|13|10|0
29220610402|2010-11|0|4|2|2|0|0|0|0|3|2|3|2|4|0|0|0
29220610601|2010-11|3|3|4|6|2|0|0|0|3|4|4|3|5|0|0|0
29220610602|2010-11|4|2|6|1|6|0|0|0|3|2|5|4|4|0|0|0
29220610701|2010-11|1|4|3|1|5|0|0|0|2|5|4|1|3|0|0|0
29220607601|2010-11|2|2|0|2|7|0|0|0|3|2|0|0|3|0|0|0
29220610801|2010-11|10|9|10|5|10|13|4|0|6|11|7|2|7|5|9|0
29220607602|2010-11|2|1|1|1|0|0|0|0|2|1|0|1|0|0|0|0
29220610901|2010-11|6|4|9|11|8|23|17|0|3|4|5|3|8|15|14|0
29220611001|2010-11|0|1|0|1|0|0|0|0|1|3|0|4|0|0|0|0
29220607701|2010-11|11|8|7|11|11|15|10|0|7|12|4|11|13|9|11|0
29220611201|2010-11|4|4|2|1|3|0|0|0|5|6|4|5|3|0|0|0
29220611301|2010-11|4|2|3|3|0|0|0|0|2|2|0|3|3|0|0|0
29220607901|2010-11|6|3|4|4|7|12|22|0|7|6|7|4|9|14|18|0
29220611601|2010-11|3|2|2|3|4|0|0|0|3|0|3|0|1|0|0|0
29220611701|2010-11|11|8|8|9|10|9|10|0|13|9|13|10|7|6|7|0
29220612001|2010-11|4|6|0|4|5|0|2|0|4|6|2|4|2|3|1|0
29220612002|2010-11|3|2|1|5|5|0|0|0|3|7|5|0|0|0|0|0
29220607903|2010-11|2|4|5|6|3|0|0|0|6|3|3|3|2|0|0|0
29220611101|2010-11|2|9|2|5|6|8|5|0|3|6|6|4|3|5|8|0
29220608101|2010-11|1|5|1|8|6|4|6|0|2|4|2|4|9|7|7|0
29220611531|2010-11|18|0|0|0|0|0|0|0|14|0|0|0|0|0|0|0
29220611401|2010-11|0|2|0|1|2|0|0|0|1|0|2|2|1|0|0|0
29220608201|2010-11|9|7|9|11|18|11|11|0|6|9|8|14|12|19|18|0
29220611901|2010-11|1|0|1|1|1|0|0|0|4|1|2|0|0|0|0|0
29220608202|2010-11|3|3|4|3|5|0|0|0|2|2|0|1|7|0|0|0
29220608205|2010-11|4|3|6|0|9|4|1|0|6|4|0|3|2|4|8|0
29220612003|2010-11|4|5|2|5|2|0|0|0|1|3|2|3|2|0|0|0
29220608301|2010-11|3|3|3|4|5|0|0|0|1|2|5|3|0|0|0|0
29220608401|2010-11|11|1|9|12|7|9|6|0|8|8|5|7|8|5|7|0
29220612301|2010-11|6|4|5|6|5|13|13|0|2|1|12|9|1|9|13|0
29220608501|2010-11|4|7|4|8|3|13|11|0|5|4|4|4|6|6|9|0
29220612601|2010-11|3|2|2|3|6|0|0|0|5|4|3|5|4|0|0|0
29220608502|2010-11|3|4|2|1|3|0|0|0|3|3|1|1|1|0|0|0
29220608601|2010-11|1|1|1|1|0|0|0|0|3|2|2|1|0|0|0|0
29220612802|2010-11|0|0|1|0|3|0|0|0|2|1|1|0|0|0|0|0
29220608701|2010-11|4|2|4|4|3|5|0|0|1|2|2|1|5|2|0|0
29220613102|2010-11|12|9|5|5|6|3|2|0|5|8|3|2|5|4|4|0
29220608901|2010-11|0|3|4|4|4|0|0|0|4|4|5|3|4|0|0|0
29220608902|2010-11|2|3|2|0|2|0|0|0|1|3|1|0|0|0|0|0
29220613301|2010-11|4|2|4|3|1|5|3|0|5|4|4|3|4|8|8|0
29220609001|2010-11|10|13|22|15|14|28|24|0|0|0|0|0|0|0|0|0
29220609002|2010-11|0|0|0|0|0|0|0|0|16|7|13|18|17|17|19|0
29220613601|2010-11|6|9|4|10|10|13|7|0|22|7|3|5|10|13|7|0
29220609003|2010-11|0|2|0|2|1|0|0|0|1|0|0|0|0|0|0|0
29220612201|2010-11|9|13|12|18|22|17|10|0|17|9|15|20|15|14|13|0
29220612602|2010-11|4|3|3|0|3|0|0|0|2|1|3|2|4|0|0|0
29220613103|2010-11|0|0|0|0|0|0|0|0|7|13|12|9|7|0|0|0
29220612501|2010-11|3|2|0|4|1|0|0|0|4|3|4|3|0|0|0|0
29220612901|2010-11|3|4|1|3|2|4|2|0|2|2|3|5|5|1|8|0
29220612701|2010-11|3|5|2|1|1|0|0|0|2|0|1|5|1|0|0|0
29220612101|2010-11|1|6|3|3|2|0|0|0|1|1|4|4|2|0|0|0
29220617501|2010-11|3|1|3|2|8|3|4|0|5|2|3|4|5|8|6|0
29220613302|2010-11|0|1|1|1|1|0|0|0|0|1|0|0|1|0|0|0
29220617701|2010-11|12|9|4|8|17|22|17|0|12|10|9|11|7|16|14|0
29220612401|2010-11|3|3|4|2|2|0|0|0|3|3|3|4|6|0|0|0
29220614204|2010-11|0|0|0|0|0|0|0|6|0|0|0|0|0|0|0|2
29220613801|2010-11|3|6|6|12|8|12|1|0|4|6|5|6|4|9|7|0
29220618201|2010-11|3|4|3|4|7|11|10|0|8|7|2|10|7|9|8|0
29220613101|2010-11|11|13|13|18|19|32|30|0|0|0|0|0|0|29|40|0
29220618401|2010-11|10|1|7|9|14|34|30|0|1|4|4|4|3|11|12|0
29220613902|2010-11|3|6|2|6|2|0|0|0|6|0|2|5|1|0|0|0
29220618403|2010-11|9|9|9|7|10|19|24|0|16|6|13|14|16|29|31|0
29220618411|2010-11|0|0|0|0|0|45|0|0|0|0|0|0|0|31|0|0
29220618404|2010-11|4|3|3|4|3|0|0|0|4|9|2|2|2|0|0|0
29220618901|2010-11|9|10|10|10|13|10|12|0|14|10|10|12|13|15|15|0
29220618503|2010-11|12|24|12|23|20|24|26|0|10|9|14|11|20|12|13|0
29220618902|2010-11|39|52|48|50|50|39|53|0|18|32|36|37|42|31|38|0
29220619001|2010-11|11|19|12|4|14|11|15|0|11|13|16|11|13|9|13|0
29220619101|2010-11|15|12|8|9|14|10|11|0|7|8|10|12|10|10|11|0
29220613201|2010-11|4|7|4|11|7|15|12|0|9|11|3|8|6|13|18|0
29220700201|2010-11|1|3|3|4|0|0|0|0|3|3|1|2|2|0|0|0
29220700301|2010-11|4|7|3|9|6|10|13|0|4|6|6|3|8|9|5|0
29220700501|2010-11|1|8|2|9|9|11|7|0|2|8|1|9|6|7|9|0
29220614101|2010-11|15|7|6|10|10|11|8|0|6|8|5|12|10|10|5|0
29220613401|2010-11|3|3|5|4|5|0|0|0|3|3|2|3|5|0|0|0
29220700901|2010-11|2|3|3|2|2|0|0|0|1|4|1|4|2|0|0|0
29220700601|2010-11|7|4|3|4|6|6|6|0|4|7|4|5|7|8|6|0
29220700904|2010-11|6|4|6|5|8|8|16|0|6|3|7|10|9|10|16|0
29220700902|2010-11|0|0|1|0|1|0|0|0|1|1|1|0|2|0|0|0
29220700905|2010-11|10|8|9|9|15|4|9|0|8|8|13|8|6|6|7|0
29220700907|2010-11|30|27|21|27|14|16|10|0|22|14|15|10|20|15|15|0
29220700908|2010-11|0|0|0|0|9|53|39|0|0|0|0|0|3|5|14|0
29220613701|2010-11|5|7|8|5|14|10|3|0|7|9|7|11|14|10|9|0
29220701201|2010-11|5|14|9|8|9|13|6|0|10|8|8|9|12|11|10|0
29220701202|2010-11|0|0|0|2|1|0|0|0|3|0|2|0|1|0|0|0
29220701302|2010-11|0|3|4|7|4|2|11|0|2|3|3|5|3|9|5|0
29220701303|2010-11|7|4|4|3|0|0|0|0|7|5|3|0|0|0|0|0
29220613704|2010-11|0|0|0|0|0|32|30|23|0|0|0|0|0|18|19|27
29220701501|2010-11|3|9|4|7|10|9|11|0|8|12|13|11|10|11|7|0
29220701502|2010-11|4|2|5|6|2|9|13|19|4|2|2|1|4|2|4|6
29220701701|2010-11|9|10|15|17|11|0|0|0|17|11|16|16|18|0|0|0
29220613901|2010-11|3|3|4|1|2|0|0|0|5|1|3|3|3|0|0|0
29220614501|2010-11|6|5|10|8|5|0|0|0|3|3|3|3|6|0|0|0
29220701703|2010-11|14|14|6|12|4|4|2|0|11|13|7|10|6|6|6|0
29220700101|2010-11|7|4|4|4|7|12|16|22|3|6|4|8|6|13|12|10
29220617801|2010-11|1|1|3|1|0|0|0|0|1|3|2|6|0|0|0|0
29220701705|2010-11|8|10|4|4|9|5|10|0|12|8|7|14|11|14|13|0
29220618903|2010-11|3|2|2|3|2|0|0|0|4|3|1|1|1|0|0|0
29220618402|2010-11|20|21|27|20|24|25|23|0|16|21|18|22|16|32|26|0
29220700903|2010-11|12|12|14|23|25|1|3|0|10|22|20|20|23|23|22|0
29220618501|2010-11|52|42|52|51|45|73|51|0|44|44|38|44|60|49|49|0
29220700401|2010-11|1|2|3|5|2|0|0|0|4|3|3|1|5|0|0|0
29220701710|2010-11|4|3|3|1|4|4|2|5|7|3|2|4|3|3|6|8
29220618504|2010-11|87|75|63|49|29|20|19|0|45|60|35|36|18|26|17|0
29220701801|2010-11|5|2|6|6|9|1|1|0|7|3|4|5|4|10|4|0
29220702001|2010-11|8|18|11|13|16|19|10|0|10|10|10|15|11|17|14|0
29220702101|2010-11|1|4|3|5|3|0|0|0|3|3|3|4|3|0|0|0
29220702201|2010-11|2|3|5|3|4|0|0|0|1|4|0|2|2|0|0|0
29220701301|2010-11|4|7|8|3|11|0|0|0|4|4|3|5|5|0|0|0
29220702301|2010-11|4|6|6|3|13|9|12|0|3|6|6|5|2|9|5|0
29220702501|2010-11|1|1|2|2|2|0|0|0|1|3|4|4|3|0|0|0
29220700909|2010-11|34|1|2|0|1|0|0|0|23|0|1|0|3|1|0|0
29220702502|2010-11|15|13|7|10|13|5|9|0|10|8|10|6|9|10|9|0
29220702701|2010-11|2|1|2|4|7|0|0|0|1|0|1|4|2|0|0|0
29220702801|2010-11|13|19|6|22|17|29|20|0|13|15|12|9|19|11|18|0
29220701706|2010-11|0|5|6|2|4|0|6|0|0|3|1|4|2|0|1|0
29220702901|2010-11|4|6|3|1|2|0|0|0|0|2|1|3|3|0|0|0
29220703101|2010-11|2|2|2|2|0|0|0|0|2|2|0|2|2|0|0|0
29220703302|2010-11|4|6|6|4|6|4|3|0|7|5|5|8|7|8|4|0
29220703501|2010-11|1|0|2|5|4|0|0|0|2|3|5|4|5|0|0|0
29220700906|2010-11|15|17|18|16|12|10|7|0|14|8|10|7|6|4|6|0
29220703701|2010-11|3|2|3|2|4|0|0|0|2|5|6|2|2|0|0|0
29220703702|2010-11|1|6|2|6|3|0|0|0|4|0|3|4|1|0|0|0
29220703704|2010-11|9|7|2|5|7|16|11|0|2|4|8|9|7|10|10|0
29220703705|2010-11|13|18|14|26|15|22|30|0|17|18|17|19|15|17|21|0
29220701707|2010-11|13|14|10|7|10|10|3|0|11|11|9|4|7|5|2|0
29220701401|2010-11|10|7|10|9|15|8|10|0|4|12|10|9|7|14|9|0
29220703803|2010-11|0|0|0|0|0|48|48|49|0|0|0|0|0|0|0|0
29220701704|2010-11|28|18|26|18|24|51|40|0|19|16|23|31|43|49|37|0
29220703901|2010-11|3|1|5|3|1|0|0|0|3|2|0|3|3|0|0|0
29220701708|2010-11|2|2|2|2|6|0|0|0|6|3|4|0|4|0|0|0
29220704101|2010-11|3|2|0|4|1|0|0|0|2|1|3|2|4|0|0|0
29220704201|2010-11|7|3|8|8|7|0|0|0|5|7|7|5|6|0|0|0
29220704401|2010-11|2|5|2|3|2|0|0|0|4|1|3|4|1|0|0|0
29220704501|2010-11|5|5|5|11|10|6|13|0|2|2|7|7|4|8|9|0
29220704601|2010-11|7|10|8|9|6|0|0|0|10|7|5|10|8|0|0|0
29220613903|2010-11|6|5|4|3|3|5|4|0|5|4|3|2|5|6|8|0
29220704602|2010-11|14|27|18|20|15|0|0|0|14|17|18|24|26|0|0|0
29220704604|2010-11|1|3|1|1|2|0|0|0|2|1|0|3|0|0|0|0
29220614001|2010-11|0|3|3|2|4|0|0|0|2|2|5|4|1|0|0|0
29220701709|2010-11|15|12|10|9|8|7|2|0|9|5|7|12|9|8|4|0
29220703301|2010-11|6|1|8|7|9|10|2|9|5|3|6|5|12|8|6|5
29220702601|2010-11|1|5|6|1|2|0|0|0|1|2|1|2|1|0|0|0
29220701901|2010-11|0|1|1|5|5|0|0|0|0|0|3|3|0|0|0|0
29220704901|2010-11|3|4|14|4|6|10|7|0|9|6|10|15|10|11|8|0
29220704902|2010-11|4|4|4|5|3|0|0|0|2|1|7|5|8|0|0|0
29220705001|2010-11|6|5|7|5|4|7|3|0|8|5|4|7|4|5|6|0
29220705101|2010-11|3|3|0|7|2|0|0|0|3|4|3|3|1|0|0|0
29220703601|2010-11|0|3|1|1|2|0|0|0|2|0|0|3|3|0|0|0
29220705201|2010-11|7|6|5|6|11|11|8|0|9|6|4|3|5|6|7|0
29220704608|2010-11|14|14|17|19|13|14|15|0|11|28|9|16|20|14|13|0
29220702102|2010-11|5|9|6|3|7|11|9|0|6|6|8|5|5|8|3|0
29220705501|2010-11|1|2|0|2|3|0|0|0|3|2|1|0|0|0|0|0
29220702802|2010-11|18|13|8|7|9|4|7|0|12|13|10|8|5|7|6|0
29220705502|2010-11|4|4|2|2|1|0|0|0|1|1|4|3|4|0|0|0
29220704603|2010-11|6|0|2|2|2|0|0|0|1|0|5|5|2|0|0|0
29220702401|2010-11|4|5|6|7|7|6|7|0|5|11|9|6|6|11|9|0
29220705601|2010-11|2|1|0|1|2|0|0|0|0|1|4|0|2|0|0|0
29220703801|2010-11|8|9|6|3|12|13|7|0|8|7|6|10|12|13|15|0
29220703703|2010-11|4|5|5|3|4|0|0|0|3|2|1|4|4|0|0|0
29220705602|2010-11|4|4|3|4|2|9|5|0|4|6|2|3|1|2|8|0
29220704801|2010-11|5|4|1|4|3|0|0|0|3|0|1|1|2|0|0|0
29220705901|2010-11|6|3|3|3|3|0|0|0|8|5|2|3|4|0|0|0
29220704001|2010-11|8|8|12|10|13|8|11|0|7|8|3|9|9|16|10|0
29220704607|2010-11|0|0|0|0|0|32|31|0|0|0|0|0|0|28|38|0
29220706302|2010-11|1|3|0|0|0|0|0|0|3|4|0|0|2|0|0|0
29220704301|2010-11|5|6|9|10|8|6|9|0|9|9|4|9|10|11|6|0
29220704606|2010-11|31|15|11|24|28|38|30|0|23|19|19|20|33|28|23|0
29220706304|2010-11|26|26|18|20|24|27|29|0|26|24|19|20|27|35|22|0
29220704502|2010-11|15|11|12|9|12|14|10|0|16|19|14|16|11|10|16|0
29220704702|2010-11|23|15|20|17|11|10|12|0|23|13|21|10|10|14|11|0
29220706305|2010-11|3|5|2|2|1|0|0|0|4|3|1|1|2|1|0|0
29220706401|2010-11|1|0|1|0|1|0|0|0|0|2|3|4|4|0|0|0
29220704701|2010-11|9|19|8|19|11|28|18|0|13|22|13|19|14|27|29|0
29220704802|2010-11|7|10|6|0|0|0|0|0|9|4|6|0|0|0|0|0
29220706402|2010-11|12|8|9|12|15|21|28|0|13|12|12|13|17|30|41|0
29220614201|2010-11|0|1|0|1|2|10|5|0|4|4|3|3|0|6|6|0
29220614203|2010-11|9|6|11|8|4|7|7|0|21|10|13|8|13|8|2|0
29220706404|2010-11|17|17|18|12|18|9|12|6|20|20|16|12|13|16|12|13
29220614301|2010-11|5|2|1|6|4|4|6|0|3|2|4|4|3|5|12|0
29220609004|2010-11|24|21|26|11|22|14|13|0|14|17|12|19|21|13|16|0
29220706501|2010-11|4|9|7|11|6|9|4|0|4|6|8|5|8|7|8|0
29220609005|2010-11|1|0|0|2|2|0|0|0|1|0|5|0|0|0|0|0
29220706801|2010-11|1|1|3|5|1|0|0|0|3|5|1|2|5|0|0|0
29220609006|2010-11|24|23|22|21|24|34|28|0|13|16|7|14|4|15|9|0
29220609101|2010-11|6|19|22|13|8|19|10|0|15|14|12|20|5|18|19|0
29220706901|2010-11|9|10|13|7|12|15|24|0|11|4|10|14|16|16|22|0
29220609102|2010-11|16|11|12|2|5|0|0|0|11|9|7|5|2|0|0|0
29220706306|2010-11|21|14|9|9|11|9|12|0|15|14|19|11|11|2|8|0
29220705301|2010-11|7|8|5|3|9|7|9|0|6|10|3|3|9|9|6|0
29220707501|2010-11|2|6|5|3|4|0|0|0|3|0|6|3|3|0|0|0
29220706303|2010-11|3|2|1|0|0|0|0|0|1|1|2|3|0|0|0|0
29220705503|2010-11|6|8|9|13|9|23|17|0|12|5|9|10|19|27|28|0
29220707401|2010-11|9|7|4|7|9|7|8|0|7|2|4|10|2|10|9|0
